Report_time,GHID,Reportid,F00,F01,F02,F03,F04,F05,F06
2020111103,xshb,slp,1018.53,1018.59,1018.12,1018.57,1018.19,1018.37,1018.44
2020111103,xshb,swi,9999.9,0.00,0.00,0.00,75.91,280.62,471.77
2020111103,xshb,tsf,289.73,288.85,288.64,288.61,289.78,293.16,294.21
2020111103,xshb,vpd,0.47,0.38,0.36,0.37,0.53,0.96,1.02
2020111104,shgb,dsf,288.90,287.80,287.69,287.46,287.54,287.30,287.78
2020111104,shgb,lwo,0.00,273.58,274.97,274.85,278.08,282.18,285.81
2020111104,shgb,psf,1018.07,1018.62,1018.30,1018.88,1018.56,1018.41,1018.23
2020111104,shgb,rh,77.24,74.95,77.93,74.42,64.32,54.82,51.42
2020111104,shgb,slp,1018.33,1018.78,1018.43,1019.05,1018.73,1018.54,1018.38
2020111104,shgb,swi,9999.9,0.00,0.00,69.75,269.42,457.72,606.40
2020111104,shgb,tsf,292.94,292.27,291.55,292.04,294.43,296.77,298.34
2020111104,shgb,vpd,0.53,0.56,0.47,0.56,0.91,1.33,1.57
2020111104,tarib,dsf,286.55,286.37,286.66,286.76,287.01,286.98,286.94
2020111104,tarib,lwo,0.00,270.77,271.24,272.14,276.34,281.03,287.05
2020111104,tarib,psf,1007.54,1006.80,1006.40,1007.14,1006.90,1006.81,1006.51
2020111104,tarib,rh,73.48,78.32,82.64,77.41,66.31,54.61,48.19
2020111104,tarib,slp,1019.50,1018.58,1018.25,1018.97,1018.71,1018.49,1018.14
2020111104,tarib,swi,9999.9,0.00,0.00,73.25,274.52,463.47,612.51
2020111104,tarib,tsf,291.30,290.12,289.58,290.70,293.39,296.49,298.48
2020111104,tarib,vpd,0.56,0.42,0.33,0.46,0.81,1.32,1.69
2020111104,xshb,dsf,285.25,285.10,285.07,285.00,285.31,286.46,286.55
2020111104,xshb,lwo,0.00,269.77,270.93,271.93,276.61,281.92,285.03
2020111104,xshb,psf,960.70,961.17,960.83,961.44,961.10,961.28,961.24
2020111104,xshb,rh,74.75,79.05,79.40,73.68,60.17,60.91,59.40
2020111104,xshb,slp,1018.57,1018.65,1018.29,1018.84,1018.34,1018.42,1018.38
2020111104,xshb,swi,9999.9,0.00,0.00,75.92,280.19,471.16,620.85
2020111104,xshb,tsf,289.69,288.68,288.57,289.65,293.16,294.17,294.67
2020111104,xshb,vpd,0.48,0.37,0.37,0.50,0.94,0.98,1.05
2020111105,shgb,dsf,288.86,287.78,287.47,287.42,287.40,287.41,287.73
2020111105,shgb,lwo,0.00,274.82,275.72,277.54,281.99,285.57,288.48
2020111105,shgb,psf,1018.11,1018.68,1018.50,1019.07,1018.60,1018.13,1017.91
2020111105,shgb,rh,77.32,74.95,73.30,64.15,55.75,50.08,47.78
2020111105,shgb,slp,1018.37,1018.84,1018.65,1019.22,1018.78,1018.25,1018.09
2020111105,shgb,swi,9999.9,0.00,69.81,269.79,457.59,606.30,699.81
2020111105,shgb,tsf,292.88,292.25,292.29,294.36,296.60,298.37,299.50
2020111105,shgb,vpd,0.53,0.56,0.60,0.91,1.29,1.62,1.81
2020111105,tarib,dsf,286.31,286.14,286.48,286.85,286.85,287.01,287.25
2020111105,tarib,lwo,0.00,272.89,272.23,275.84,281.07,286.49,290.88
2020111105,tarib,psf,1007.55,1006.85,1006.61,1007.34,1006.86,1006.43,1006.11
2020111105,tarib,rh,72.66,77.71,75.37,65.02,54.14,47.56,44.19
2020111105,tarib,slp,1019.52,1018.63,1018.48,1019.09,1018.53,1018.01,1017.65
2020111105,tarib,swi,9999.9,0.00,73.31,274.61,463.52,612.51,705.02
2020111105,tarib,tsf,291.23,290.01,290.83,293.54,296.49,298.78,300.26
2020111105,tarib,vpd,0.57,0.43,0.50,0.85,1.33,1.74,2.03
2020111105,xshb,dsf,285.05,284.95,284.90,285.65,286.37,286.75,287.07
2020111105,xshb,lwo,0.00,271.70,271.65,276.18,280.96,284.39,287.60
2020111105,xshb,psf,960.73,961.20,961.02,961.68,961.31,961.21,961.05
2020111105,xshb,rh,73.89,78.84,73.43,62.78,60.89,60.43,57.18
2020111105,xshb,slp,1018.60,1018.72,1018.46,1018.99,1018.48,1018.32,1017.98
2020111105,xshb,swi,9999.9,0.00,76.01,280.40,470.71,620.53,713.51
2020111105,xshb,tsf,289.66,288.56,289.61,292.84,294.08,294.60,295.83
2020111105,xshb,vpd,0.50,0.37,0.50,0.86,0.98,1.02,1.19
2020111106,shgb,dsf,287.78,287.47,287.42,287.40,287.41,287.73,288.33
2020111106,shgb,lwo,274.82,275.72,277.54,281.99,285.57,288.48,290.30
2020111106,shgb,psf,1018.68,1018.50,1019.07,1018.60,1018.13,1017.91,1017.18
2020111106,shgb,rh,74.95,73.30,64.15,55.75,50.08,47.78,49.04
2020111106,shgb,slp,1018.84,1018.65,1019.22,1018.78,1018.25,1018.09,1017.36
2020111106,shgb,swi,0.0,69.81,269.79,457.59,606.30,699.81,729.78
2020111106,shgb,tsf,292.25,292.29,294.36,296.60,298.37,299.50,299.72
2020111106,shgb,vpd,0.56,0.60,0.91,1.29,1.62,1.81,1.79
2020111106,tarib,dsf,286.14,286.48,286.85,286.85,287.01,287.25,287.43
2020111106,tarib,lwo,272.89,272.23,275.84,281.07,286.49,290.88,293.30
2020111106,tarib,psf,1006.85,1006.61,1007.34,1006.86,1006.43,1006.11,1005.27
2020111106,tarib,rh,77.71,75.37,65.02,54.14,47.56,44.19,41.74
2020111106,tarib,slp,1018.63,1018.48,1019.09,1018.53,1018.01,1017.65,1016.75
2020111106,tarib,swi,0.0,73.31,274.61,463.52,612.51,705.02,734.13
2020111106,tarib,tsf,290.01,290.83,293.54,296.49,298.78,300.26,301.40
2020111106,tarib,vpd,0.43,0.50,0.85,1.33,1.74,2.03,2.26
2020111106,xshb,dsf,284.95,284.90,285.65,286.37,286.75,287.07,287.45
2020111106,xshb,lwo,271.70,271.65,276.18,280.96,284.39,287.60,289.71
2020111106,xshb,psf,961.20,961.02,961.68,961.31,961.21,961.05,960.46
2020111106,xshb,rh,78.84,73.43,62.78,60.89,60.43,57.18,55.52
2020111106,xshb,slp,1018.72,1018.46,1018.99,1018.48,1018.32,1017.98,1017.19
2020111106,xshb,swi,0.0,76.01,280.40,470.71,620.53,713.51,741.92
2020111106,xshb,tsf,288.56,289.61,292.84,294.08,294.60,295.83,296.71
2020111106,xshb,vpd,0.37,0.50,0.86,0.98,1.02,1.19,1.31
2020111107,shgb,dsf,289.01,287.50,287.41,287.72,287.48,288.24,288.54
2020111107,shgb,lwo,0.00,279.73,282.70,285.31,287.72,289.60,290.29
2020111107,shgb,psf,1018.99,1019.04,1018.31,1018.52,1017.78,1017.11,1016.35
2020111107,shgb,rh,74.72,59.90,54.22,52.32,46.69,48.68,49.40
2020111107,shgb,slp,1019.25,1019.18,1018.44,1018.66,1017.95,1017.26,1016.50
2020111107,shgb,swi,9999.9,269.62,458.49,606.83,700.27,729.73,694.35
2020111107,shgb,tsf,293.58,295.54,297.07,297.99,299.61,299.75,299.83
2020111107,shgb,vpd,0.61,1.10,1.38,1.51,1.86,1.81,1.79
2020111107,tarib,dsf,287.22,286.67,287.01,287.23,287.44,287.49,287.56
2020111107,tarib,lwo,0.00,278.96,282.94,287.43,290.62,292.91,294.88
2020111107,tarib,psf,1008.30,1007.23,1006.40,1006.42,1005.79,1005.10,1004.31
2020111107,tarib,rh,69.34,56.66,50.19,45.46,43.31,41.53,40.33
2020111107,tarib,slp,1020.21,1018.87,1018.01,1017.93,1017.30,1016.58,1015.70
2020111107,tarib,swi,9999.9,274.81,464.09,612.52,704.80,733.90,697.29
2020111107,tarib,tsf,292.90,295.56,297.89,299.76,300.80,301.56,302.13
2020111107,tarib,vpd,0.71,1.19,1.57,1.92,2.12,2.29,2.42
2020111107,xshb,dsf,286.24,286.87,286.86,287.26,287.40,287.29,287.53
2020111107,xshb,lwo,0.00,278.83,281.79,284.65,287.92,289.62,291.03
2020111107,xshb,psf,961.55,961.73,961.28,961.43,960.85,960.36,959.75
2020111107,xshb,rh,68.71,67.23,62.98,60.44,57.00,54.48,53.74
2020111107,xshb,slp,1019.04,1019.07,1018.49,1018.44,1017.68,1017.01,1016.26
2020111107,xshb,swi,9999.9,280.48,471.28,620.53,713.06,741.79,703.37
2020111107,xshb,tsf,292.04,293.04,294.06,295.14,296.23,296.85,297.34
2020111107,xshb,vpd,0.69,0.77,0.93,1.06,1.23,1.35,1.41
2020111108,shgb,dsf,289.09,287.38,287.68,287.95,287.93,288.84,289.06
2020111108,shgb,lwo,0.00,283.86,287.05,289.42,289.78,290.99,290.76
2020111108,shgb,psf,1019.60,1019.70,1018.34,1018.75,1017.65,1016.47,1015.76
2020111108,shgb,rh,71.35,53.47,50.68,49.37,45.97,48.91,50.77
2020111108,shgb,slp,1019.86,1019.80,1018.49,1018.93,1017.83,1016.63,1015.93
2020111108,shgb,swi,9999.9,457.08,605.94,699.52,729.41,693.43,594.28
2020111108,shgb,tsf,294.40,297.26,298.47,299.19,300.36,300.33,299.93
2020111108,shgb,vpd,0.73,1.41,1.61,1.73,1.97,1.86,1.75
2020111108,tarib,dsf,287.77,286.54,287.09,287.14,287.38,287.50,287.73
2020111108,tarib,lwo,0.00,283.28,288.06,291.67,292.31,293.69,294.98
2020111108,tarib,psf,1008.80,1007.67,1006.35,1006.72,1005.78,1004.56,1003.65
2020111108,tarib,rh,64.50,49.54,45.16,42.33,41.58,40.76,40.91
2020111108,tarib,slp,1020.64,1019.31,1017.93,1018.23,1017.31,1015.98,1015.06
2020111108,tarib,swi,9999.9,463.13,611.86,704.28,732.89,696.31,596.54
2020111108,tarib,tsf,294.63,297.59,299.71,300.85,301.41,301.88,302.07
2020111108,tarib,vpd,0.92,1.56,1.93,2.17,2.27,2.36,2.38
2020111108,xshb,dsf,287.03,287.23,287.19,287.35,287.55,287.67,287.76
2020111108,xshb,lwo,0.00,283.68,286.76,290.41,290.61,291.15,291.26
2020111108,xshb,psf,962.09,962.23,961.28,961.73,960.90,959.90,959.22
2020111108,xshb,rh,65.41,62.70,59.54,56.44,54.30,53.58,54.34
2020111108,xshb,slp,1019.32,1019.45,1018.32,1018.58,1017.57,1016.38,1015.66
2020111108,xshb,swi,9999.9,470.17,619.34,712.50,739.48,701.13,600.44
2020111108,xshb,tsf,293.63,294.52,295.31,296.34,297.19,297.53,297.39
2020111108,xshb,vpd,0.84,0.96,1.09,1.25,1.38,1.43,1.40
2020111109,shgb,dsf,289.22,287.54,287.73,288.05,288.37,288.94,288.96
2020111109,shgb,lwo,0.00,286.14,288.90,290.23,290.50,290.43,290.41
2020111109,shgb,psf,1019.28,1018.88,1017.49,1017.79,1017.03,1016.30,1015.85
2020111109,shgb,rh,68.15,49.86,47.37,48.27,47.86,50.41,52.78
2020111109,shgb,slp,1019.53,1019.00,1017.63,1017.96,1017.21,1016.47,1016.00
2020111109,shgb,swi,9999.9,605.20,699.56,729.69,693.81,594.57,441.90
2020111109,shgb,tsf,295.26,298.58,299.64,299.67,300.18,299.94,299.18
2020111109,shgb,vpd,0.86,1.65,1.84,1.81,1.88,1.77,1.61
2020111109,tarib,dsf,287.98,286.79,287.36,287.47,287.86,288.07,288.46
2020111109,tarib,lwo,0.00,286.65,291.42,293.82,293.73,293.76,293.89
2020111109,tarib,psf,1008.55,1006.91,1005.42,1005.62,1005.04,1004.30,1003.70
2020111109,tarib,rh,61.16,45.18,42.05,40.77,41.65,42.33,44.08
2020111109,tarib,slp,1020.35,1018.46,1016.93,1017.08,1016.50,1015.73,1015.11
2020111109,tarib,swi,9999.9,610.84,704.72,733.25,695.87,595.94,441.58
2020111109,tarib,tsf,295.71,299.39,301.20,301.84,301.91,301.87,301.62
2020111109,tarib,vpd,1.08,1.89,2.22,2.36,2.33,2.30,2.20
2020111109,xshb,dsf,287.57,287.62,287.68,287.42,287.86,287.68,288.14
2020111109,xshb,lwo,0.00,286.67,289.24,291.76,291.66,291.06,289.85
2020111109,xshb,psf,961.67,961.63,960.60,960.85,960.28,959.75,959.26
2020111109,xshb,rh,64.66,59.75,57.59,53.43,54.13,54.20,59.32
2020111109,xshb,slp,1018.74,1018.61,1017.39,1017.45,1016.83,1016.22,1015.83
2020111109,xshb,swi,9999.9,618.36,711.87,741.26,701.97,600.59,445.37
2020111109,xshb,tsf,294.38,295.71,296.36,297.31,297.56,297.36,296.37
2020111109,xshb,vpd,0.90,1.11,1.22,1.42,1.42,1.40,1.17
2020111110,shgb,dsf,289.33,287.70,287.75,288.21,288.61,288.96,289.09
2020111110,shgb,lwo,0.00,288.03,290.25,290.16,289.98,290.16,289.74
2020111110,shgb,psf,1018.86,1018.14,1016.65,1016.97,1016.50,1016.31,1016.02
2020111110,shgb,rh,64.60,47.73,45.09,48.96,49.82,53.24,57.57
2020111110,shgb,slp,1019.10,1018.26,1016.79,1017.15,1016.67,1016.41,1016.19
2020111110,shgb,swi,9999.9,698.66,730.13,694.08,595.36,442.41,251.51
2020111110,shgb,tsf,296.25,299.48,300.49,299.61,299.76,299.04,297.87
2020111110,shgb,vpd,1.01,1.81,2.02,1.78,1.77,1.58,1.34
2020111110,tarib,dsf,288.19,287.09,287.58,287.83,288.27,288.49,288.61
2020111110,tarib,lwo,0.00,289.57,293.67,295.03,294.27,293.44,292.87
2020111110,tarib,psf,1008.01,1006.16,1004.57,1004.67,1004.44,1004.12,1004.02
2020111110,tarib,rh,56.49,42.87,40.62,40.53,42.84,44.37,48.18
2020111110,tarib,slp,1019.74,1017.67,1016.05,1016.09,1015.88,1015.54,1015.50
2020111110,tarib,swi,9999.9,703.46,733.88,696.10,596.09,442.00,249.79
2020111110,tarib,tsf,297.22,300.58,302.03,302.34,301.88,301.54,300.29
2020111110,tarib,vpd,1.32,2.11,2.39,2.44,2.28,2.18,1.88
2020111110,xshb,dsf,288.11,288.01,287.91,287.89,287.95,287.71,288.46
2020111110,xshb,lwo,0.00,289.10,291.04,292.30,291.24,289.95,288.74
2020111110,xshb,psf,961.25,961.04,959.94,960.04,959.83,959.62,959.42
2020111110,xshb,rh,63.98,58.04,55.81,53.97,54.83,56.37,63.81
2020111110,xshb,slp,1018.17,1017.81,1016.57,1016.54,1016.30,1016.13,1016.16
2020111110,xshb,swi,9999.9,710.55,740.37,703.27,601.22,445.96,251.71
2020111110,xshb,tsf,295.12,296.59,297.12,297.64,297.45,296.75,295.53
2020111110,xshb,vpd,0.96,1.22,1.33,1.43,1.39,1.29,0.99
2020111111,shgb,dsf,289.45,287.88,287.94,288.45,288.68,288.90,289.35
2020111111,shgb,lwo,0.00,289.51,290.83,289.94,289.14,289.40,288.84
2020111111,shgb,psf,1018.31,1017.44,1015.87,1016.18,1016.07,1016.10,1016.31
2020111111,shgb,rh,62.30,47.02,45.54,50.71,52.63,57.16,65.08
2020111111,shgb,slp,1018.55,1017.57,1015.99,1016.35,1016.22,1016.25,1016.47
2020111111,shgb,swi,9999.9,729.06,694.92,595.48,442.69,251.81,52.91
2020111111,shgb,tsf,296.96,299.93,300.54,299.29,298.92,297.79,296.14
2020111111,shgb,vpd,1.13,1.89,2.01,1.69,1.59,1.34,0.99
2020111111,tarib,dsf,288.41,287.38,287.79,288.10,288.78,288.51,288.67
2020111111,tarib,lwo,0.00,291.96,294.68,295.21,293.86,292.03,290.29
2020111111,tarib,psf,1007.37,1005.47,1003.82,1003.96,1003.97,1004.08,1004.50
2020111111,tarib,rh,53.35,41.87,40.52,41.39,46.20,49.04,55.81
2020111111,tarib,slp,1019.04,1016.91,1015.26,1015.32,1015.39,1015.56,1016.03
2020111111,tarib,swi,9999.9,732.65,696.84,596.33,442.56,250.28,51.27
2020111111,tarib,tsf,298.39,301.29,302.30,302.28,301.17,299.89,297.93
2020111111,tarib,vpd,1.52,2.24,2.43,2.39,2.06,1.81,1.40
2020111111,xshb,dsf,288.62,288.57,288.21,288.09,288.15,287.93,288.31
2020111111,xshb,lwo,0.00,291.11,292.10,292.37,289.68,288.35,286.73
2020111111,xshb,psf,960.83,960.46,959.22,959.41,959.38,959.40,959.74
2020111111,xshb,rh,63.14,57.93,55.49,55.06,58.29,61.22,70.77
2020111111,xshb,slp,1017.60,1017.09,1015.72,1015.88,1015.90,1016.06,1016.73
2020111111,xshb,swi,9999.9,738.52,702.25,601.91,446.30,252.17,50.41
2020111111,xshb,tsf,295.87,297.21,297.54,297.54,296.67,295.64,293.71
2020111111,xshb,vpd,1.03,1.27,1.38,1.39,1.22,1.07,0.72
2020111112,shgb,dsf,289.60,288.06,288.18,288.60,288.62,289.25,289.43
2020111112,shgb,lwo,0.00,289.94,290.77,289.77,289.01,288.71,287.32
2020111112,shgb,psf,1017.74,1016.98,1015.69,1016.32,1016.30,1016.52,1016.85
2020111112,shgb,rh,61.65,47.75,48.06,53.99,56.14,65.40,73.05
2020111112,shgb,slp,1017.98,1017.10,1015.81,1016.49,1016.46,1016.70,1017.04
2020111112,shgb,swi,9999.9,693.54,596.13,443.18,251.87,52.92,0.00
2020111112,shgb,tsf,297.30,299.87,299.90,298.40,297.78,295.97,294.37
2020111112,shgb,vpd,1.17,1.85,1.85,1.50,1.38,0.97,0.69
2020111112,tarib,dsf,288.64,287.67,288.17,288.38,288.71,288.82,289.08
2020111112,tarib,lwo,0.00,293.00,295.41,294.74,292.17,290.40,288.55
2020111112,tarib,psf,1006.76,1004.98,1003.53,1004.09,1004.33,1004.65,1005.07
2020111112,tarib,rh,51.71,42.09,41.88,44.12,49.68,56.80,65.42
2020111112,tarib,slp,1018.40,1016.41,1014.99,1015.54,1015.81,1016.18,1016.72
2020111112,tarib,swi,9999.9,696.24,597.14,442.69,250.58,51.29,0.00
2020111112,tarib,tsf,299.15,301.53,302.16,301.51,299.89,297.80,295.78
2020111112,tarib,vpd,1.64,2.26,2.36,2.18,1.79,1.36,0.96
2020111112,xshb,dsf,288.80,288.75,288.25,288.12,288.09,288.16,287.85
2020111112,xshb,lwo,0.00,291.28,291.93,291.29,288.20,286.35,284.59
2020111112,xshb,psf,960.33,960.09,959.06,959.49,959.72,959.92,960.17
2020111112,xshb,rh,63.18,58.53,56.76,57.62,63.58,71.49,76.11
2020111112,xshb,slp,1017.04,1016.65,1015.54,1016.05,1016.50,1016.97,1017.46
2020111112,xshb,swi,9999.9,701.43,601.77,446.67,252.17,50.42,0.00
2020111112,xshb,tsf,296.05,297.24,297.20,296.83,295.20,293.40,292.09
2020111112,xshb,vpd,1.04,1.26,1.31,1.26,0.98,0.69,0.53
2020111113,shgb,dsf,289.77,288.28,288.51,288.62,288.87,289.38,289.55
2020111113,shgb,lwo,0.00,289.91,290.28,289.10,287.79,287.12,286.89
2020111113,shgb,psf,1017.06,1016.59,1015.57,1016.49,1016.64,1016.98,1017.33
2020111113,shgb,rh,61.86,49.70,52.32,57.80,64.84,73.43,77.60
2020111113,shgb,slp,1017.31,1016.69,1015.67,1016.70,1016.79,1017.19,1017.51
2020111113,shgb,swi,9999.9,595.25,443.39,252.22,52.95,0.00,0.00
2020111113,shgb,tsf,297.42,299.44,298.83,297.31,295.71,294.24,293.53
2020111113,shgb,vpd,1.17,1.74,1.59,1.29,0.97,0.67,0.54
2020111113,tarib,dsf,288.82,287.92,288.46,288.53,288.90,289.08,289.21
2020111113,tarib,lwo,0.00,293.51,295.39,293.22,289.64,288.03,287.81
2020111113,tarib,psf,1005.73,1004.57,1003.31,1004.43,1004.72,1005.16,1005.59
2020111113,tarib,rh,51.56,42.88,44.08,48.86,57.63,66.09,72.24
2020111113,tarib,slp,1017.33,1015.96,1014.74,1015.98,1016.28,1016.83,1017.31
2020111113,tarib,swi,9999.9,596.84,443.37,250.77,51.37,0.00,0.00
2020111113,tarib,tsf,299.40,301.49,301.62,299.97,297.64,295.61,294.32
2020111113,tarib,vpd,1.67,2.23,2.20,1.83,1.32,0.93,0.71
2020111113,xshb,dsf,288.99,288.98,288.35,288.23,288.41,287.39,287.10
2020111113,xshb,lwo,0.00,290.93,291.10,289.37,285.78,284.32,284.10
2020111113,xshb,psf,959.83,959.77,958.85,959.77,959.94,960.25,960.41
2020111113,xshb,rh,63.80,60.41,59.86,63.64,71.80,74.98,76.36
2020111113,xshb,slp,1016.51,1016.32,1015.43,1016.56,1016.97,1017.60,1017.74
2020111113,xshb,swi,9999.9,600.99,446.96,252.69,50.39,0.00,0.00
2020111113,xshb,tsf,296.09,296.96,296.45,295.34,293.59,291.85,291.26
2020111113,xshb,vpd,1.03,1.18,1.16,0.98,0.69,0.55,0.50
2020111114,shgb,dsf,290.18,288.66,288.67,288.91,289.10,289.13,289.51
2020111114,shgb,lwo,0.00,289.88,289.41,286.93,285.35,286.93,287.89
2020111114,shgb,psf,1017.05,1016.62,1016.41,1017.35,1017.17,1017.78,1017.77
2020111114,shgb,rh,63.60,54.98,59.08,67.15,73.89,76.09,80.41
2020111114,shgb,slp,1017.29,1016.76,1016.48,1017.56,1017.33,1017.97,1017.98
2020111114,shgb,swi,9999.9,440.38,250.86,52.55,0.00,0.00,0.00
2020111114,shgb,tsf,297.40,298.17,297.01,295.18,293.84,293.41,292.92
2020111114,shgb,vpd,1.12,1.44,1.23,0.88,0.64,0.57,0.46
2020111114,tarib,dsf,289.55,288.75,289.39,289.20,289.36,289.35,289.19
2020111114,tarib,lwo,0.00,292.96,293.59,289.48,287.44,286.89,286.96
2020111114,tarib,psf,1005.67,1004.45,1004.11,1005.38,1005.36,1005.90,1006.04
2020111114,tarib,rh,51.74,46.86,51.03,59.56,68.43,74.09,77.49
2020111114,tarib,slp,1017.25,1015.88,1015.56,1016.95,1017.03,1017.65,1017.84
2020111114,tarib,swi,9999.9,441.12,249.71,51.13,0.00,0.00,0.00
2020111114,tarib,tsf,300.12,300.91,300.18,297.43,295.34,294.06,293.19
2020111114,tarib,vpd,1.74,2.00,1.77,1.24,0.85,0.65,0.53
2020111114,xshb,dsf,289.38,289.26,288.81,288.56,287.39,286.67,285.85
2020111114,xshb,lwo,0.00,290.88,289.23,286.35,283.66,283.93,284.78
2020111114,xshb,psf,959.98,959.68,959.47,960.61,960.39,960.82,960.79
2020111114,xshb,rh,62.77,63.48,67.22,71.55,73.99,73.84,71.61
2020111114,xshb,slp,1016.52,1016.33,1016.30,1017.63,1017.68,1018.14,1018.00
2020111114,xshb,swi,9999.9,444.31,251.67,50.30,0.00,0.00,0.00
2020111114,xshb,tsf,296.76,296.45,295.06,293.80,292.05,291.34,290.98
2020111114,xshb,vpd,1.10,1.06,0.87,0.70,0.57,0.55,0.59
2020111115,shgb,dsf,290.04,288.62,288.69,289.13,289.05,288.83,288.73
2020111115,shgb,lwo,0.00,289.13,288.22,286.02,285.19,286.28,286.92
2020111115,shgb,psf,1017.14,1017.03,1016.78,1017.84,1017.54,1017.92,1017.70
2020111115,shgb,rh,65.42,59.02,66.61,75.61,77.68,77.08,77.80
2020111115,shgb,slp,1017.38,1017.18,1016.91,1018.04,1017.74,1018.11,1017.90
2020111115,shgb,swi,9999.9,250.60,52.77,0.00,0.00,0.00,0.00
2020111115,shgb,tsf,296.78,296.97,295.08,293.51,293.00,292.89,292.65
2020111115,shgb,vpd,1.02,1.22,0.89,0.59,0.52,0.53,0.51
2020111115,tarib,dsf,289.61,288.52,289.17,289.32,289.07,288.99,288.86
2020111115,tarib,lwo,0.00,291.39,291.26,287.28,286.62,286.07,285.92
2020111115,tarib,psf,1006.18,1004.97,1004.62,1005.96,1005.78,1006.13,1006.00
2020111115,tarib,rh,55.55,51.01,58.85,68.80,74.32,78.45,81.94
2020111115,tarib,slp,1017.81,1016.51,1016.20,1017.61,1017.50,1017.93,1017.80
2020111115,tarib,swi,9999.9,250.22,51.42,0.00,0.00,0.00,0.00
2020111115,tarib,tsf,299.00,299.25,297.60,295.22,293.72,292.78,291.96
2020111115,tarib,vpd,1.50,1.68,1.28,0.84,0.63,0.50,0.40
2020111115,xshb,dsf,288.83,288.83,288.27,287.58,286.93,286.30,285.59
2020111115,xshb,lwo,0.00,289.15,286.63,283.53,282.87,283.44,283.35
2020111115,xshb,psf,960.08,960.06,959.93,961.07,960.50,960.72,960.58
2020111115,xshb,rh,64.91,67.14,75.09,78.16,77.12,75.53,73.23
2020111115,xshb,slp,1016.83,1016.95,1017.19,1018.52,1017.79,1017.95,1017.73
2020111115,xshb,swi,9999.9,251.95,50.58,0.00,0.00,0.00,0.00
2020111115,xshb,tsf,295.65,295.10,292.73,291.39,290.94,290.61,290.36
2020111115,xshb,vpd,0.97,0.88,0.57,0.46,0.47,0.49,0.53
2020111117,shgb,dsf,289.76,288.70,288.57,288.39,288.32,288.62,288.87
2020111117,shgb,lwo,0.00,286.12,286.16,286.15,286.42,287.13,286.68
2020111117,shgb,psf,1017.48,1017.90,1017.49,1018.46,1018.06,1017.71,1017.45
2020111117,shgb,rh,70.04,73.07,76.79,77.42,76.93,78.39,79.77
2020111117,shgb,slp,1017.73,1018.05,1017.66,1018.66,1018.26,1017.92,1017.65
2020111117,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111117,shgb,tsf,295.39,293.61,292.69,292.38,292.40,292.41,292.40
2020111117,shgb,vpd,0.81,0.66,0.53,0.51,0.52,0.49,0.46
2020111117,tarib,dsf,289.60,288.07,288.54,288.77,288.60,288.33,288.17
2020111117,tarib,lwo,0.00,285.64,284.76,284.38,284.24,284.64,284.18
2020111117,tarib,psf,1006.60,1005.90,1005.40,1006.75,1006.27,1006.08,1005.79
2020111117,tarib,rh,65.01,71.39,77.56,82.92,85.49,86.83,88.36
2020111117,tarib,slp,1018.35,1017.62,1017.11,1018.51,1018.06,1017.91,1017.61
2020111117,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111117,tarib,tsf,296.42,293.33,292.50,291.68,291.03,290.51,290.08
2020111117,tarib,vpd,1.01,0.68,0.51,0.37,0.30,0.26,0.23
2020111117,xshb,dsf,287.77,287.38,286.05,284.60,283.55,283.76,283.01
2020111117,xshb,lwo,0.00,282.05,281.70,281.95,282.03,282.75,281.55
2020111117,xshb,psf,960.27,960.67,960.35,961.26,960.75,960.45,960.19
2020111117,xshb,rh,72.80,83.14,77.17,70.22,65.63,68.90,66.51
2020111117,xshb,slp,1017.57,1018.12,1017.53,1018.27,1017.63,1017.64,1017.27
2020111117,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111117,xshb,tsf,292.70,290.22,290.01,289.99,289.94,289.40,289.17
2020111117,xshb,vpd,0.63,0.33,0.44,0.58,0.67,0.58,0.62
2020111118,shgb,dsf,289.59,288.62,288.52,288.36,288.48,288.58,289.16
2020111118,shgb,lwo,0.00,286.72,286.54,285.98,285.78,285.83,285.78
2020111118,shgb,psf,1017.85,1017.98,1017.57,1018.33,1017.97,1017.57,1017.00
2020111118,shgb,rh,71.49,73.54,76.99,77.55,78.30,78.69,81.85
2020111118,shgb,slp,1018.11,1018.12,1017.77,1018.52,1018.14,1017.80,1017.20
2020111118,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111118,shgb,tsf,294.88,293.42,292.60,292.32,292.29,292.31,292.29
2020111118,shgb,vpd,0.75,0.64,0.53,0.50,0.49,0.48,0.41
2020111118,tarib,dsf,288.34,287.16,287.70,288.09,288.11,287.90,287.79
2020111118,tarib,lwo,0.00,285.31,284.43,283.80,283.44,283.35,282.74
2020111118,tarib,psf,1007.03,1005.95,1005.57,1006.54,1006.17,1005.86,1005.30
2020111118,tarib,rh,63.87,69.92,76.16,82.17,85.55,86.72,88.27
2020111118,tarib,slp,1018.83,1017.69,1017.25,1018.31,1017.96,1017.70,1017.14
2020111118,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020111118,tarib,tsf,295.38,292.71,291.92,291.13,290.52,290.10,289.71
